Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x60a99219f60dc7205cace06a8b4f87cf775dea50,0,162.16,0,323.5,2,49.995,97.99895,50.5,0.28,33.666149,5,101,0.001554
0x8ce95255f380c8786ed03a6d41d2f099bef29fbe,0,11.83,1566,24397.32,2,0.010005,3.466206,0.801067,0.000618,2.533155,136,31.17659289,0.05931381
0x02825f4b0b454652bafc2ca50fc0ed4ae3a27a7,0,107.93,5744.17,375134.42,10,0.04049,2.31166601,3.447585384,1,1.764687,68,11.6806502,0.012082945
0x75ec70eb39e362560e928a2cec5eed7a4fa3fe7,0,981.62,0,193006.65,3,0.005,2.1005,2.06118,0,2.867704,15,304.95697,-49.95174341
0x1300e8cd0376f0064450e0da24eb21bada9ffbf75796b7,0,23.29,0,69.68,1,101,101,101,1.281037,33.666149,4,101,0.001554
0x0d87ce29a9b91e61be4d16048a4ea71195d811a0a,0,160.86,0.84,320.67,1,3.125145,101,101,0.04611,50.499508,4,101,0.000984218
0x4f12c77dae44878c5535c2ee2684195f49a02f7e4,0,2068.23,68207.65,859752.88,7,0.004,15,4.863962,0,27.300803,29,34.00049159,0.05600998
0x3f35cd73f7f548ff8bd448789798f37a2a1f613ecf8,0,13243.71,2292.04,1002780.98,2,0.00116,17.677775,9.753698,0.0025,0.244224,32,38.1827213,12.345113
0x061fccfac73e8e4c8a8cf1bb3a3dd0412b8db52,0,644.84,90169.26,933456.45,15,0.00202,46.4351333,11.3561406,0,4.0195021,517,22.46590324,-22.1315293
0xa507a560390e52b6b45409307c8191285c15c094,0,17.79,0,38.8,2,21.187359,84.275065,50.5,0.001,33.666163,5,101,0.001512
0x98cbce8f6ca494e97d5875cb3f41143c4bd3988,0,162.46,0.7,326.97,2,6.258823,60.068954,33.666667,2,50.499487,4,101,0.001026218
0xf4b02bdfa2919f3a2e3ab7b7c9bb38b8713e29f3f,0,159.63,0.33,323.38,2,85.001367,5.13993,50.5,10.2,50.499508,4,101,0.000984218
0x05b2cba8f7c6d17590ac40aa5f6b9d08ec8761a,0,837.2,94639.21,286358.65,3,0.0957,2.1,0.201231,0,8.12921,29,18.99149865,0.0051917
0x57de62d801d2a099b0b5dfd2cf31b83bad5d324bc,0,20781.27,1124.99,652762.62,8,0.04923,0,0,0,2.725508,47,410.0082,0
0x8c2b04fbe557c807e2618e745dc5db9e1b5daa96c8b43c,0,52.16,0,4.68,2,60.555321,1600.109054,1000.5,0.49,666.999528,5,2001,0.001414909
0x6eb14e9aa90b54ae6fe5ea10fa1b1009edfc61b7,0,3.1,1944.95,437638.82,2,0.049009,0.07,0.005875,0,0,23,0.001,0.0294774
0x7863c676c9fa88d0a44d442f8eb3c70cc05df206f7e04837b,0,19.62,0,10.87,2,104.562478,1062.534133,1000.5,0.021303,666.999528,5,2001,0.001414909
0x7e7ddf132519c64b730172f60bcd2cacc0e635b63f81c6e9225d4a8304,0,349.15,160532.62,2016108.77,28,0,75,0.1352931,0,0.491555,45,3074.8397,-38.8728255
0x4a1ae90aed8ba74e040e4aa3527e1535cb31b2ace6,0,16.74,47936,128024.1,3,0.05039,21.99,5.547,0.0245,0.922602,10,289.54,0.0021125
0xc2f64bfb56d51f7e0b13db7aa7578f83a0085d23a0eb27,0,4.39,0.77314,170664.85,1,0.09,10.264002,6.71054,0.527968,16.88952,52,26.272433,0.004216
0x0500069f3e2a19f7aef3475bda5283dd715a0a3d4c20448,0,105.94,417.03,947371.17,3,1.99,0.81,0.08411,0.039418,30.615559,10,0.605051,0.007400006
0x9e0c18de299ff16f6a3bfd9aEbAb4bcd8d40e18d6adc,0,1295.89,2440.12,874714.55,3,0.008,1.445914,0.24567,0.008,3.027308,23,10.00435715,0.02201104
0x6b0e90b48508c70c00af60c7b6bdefc167bd295b04eed47a,0,3264.25,155616.4,30716.7,13,0.0001,500,64.51895,0,6.275114,77,151.461035,0.411449072
0xc8cf47bbfac363ef8ef85dbae6b1068d6c083bef0355ba9B1a,0,34.27,13547.45,11758.62,12,0.200043,415,0.010149103,0.601567,1.279186,26,12.9604764,0.10952034
0xb61e661f596b2ae74af5e8e61e0f78feccb39d60139b458e6ef687c25,0,6953.76,290296.41,257075.27,3,0.00458547,11.45108,12.860678,0.130407,12.8824211,26,20.1042592,0.0077
0x6a3b088cd3ca6e6d052ea32a8200x41a48b4613b28288ba98f5544de,0,22.95,0,65.3,1,101,101,101,0.0178,25.249475,6,101,0.0021
0x3e83acd15946b0ec65e3de839611cfaf57997784007,0,22.26,0,66.78,1,101,101,101,0.75,33.666149,4,101,0.001554
0xbca227de62937be24fc5c5316018c717d51cc888,0,158.76,0,42.55,1,101,101,101,0.6,33.666149,4,101,0.001554
0x4108c0f90e797922f48405680faa6a77a888b8becede4,0,22.04,0,53.7,1,101,101,101,0.5,33.666149,4,101,0.001554
0x0dcd86c3c7c6ad412dcfc66a2cc142d24aa27cc340,0,4316.19,0,32514.22,1,1,0.1,0.1,0,0,3,0.3,0.1
0x58d0f0debe836d81baa30303a5bc90c5ba209cb7300,0,21.51,0,64.9,1,101,101,101,0.018989,33.666149,4,101,0.001554
0x43a78e87547f3af75c339f00c16cce1e87bdf0c5f6327f19443,0,162.57,0.6,326.55,1,1.1,1,1,0.99895,0.73291,5,1,0.00441
0x4ca0253f0b87dc242c726eb8fe494560a22ad16,0,22.99,0,65.32,1,101,101,101,0.09,33.666149,4,101,0.001554
0xbfde8768ff143f0db87393c5c69c098dac53bc14,0,23.13,0,56.82,1,101,101,101,0.28495,33.666149,4,101,0.001554
0xbee87d8089c177ea552e83488e85992ae777b52a,0,21.89,0,69.38,1,101,101,101,0.07,33.666149,4,101,0.001554
0x86c72caf658af92a68c137e03e92d397a43032f,0,160.92,0,11.82,1,101,101,101,0.205292,25.249504,3,101,0.00105
0x2e2eee62b65d418b03cbd8ed5b9ed12fd9b8cd97d,0,110.2,0,30.48,1,101,101,101,0.05,33.666171,4,101,0.001488218
0xbbda6d6d68c0fc42f32ada981bae094e55f98e2a3e11868,0,22.84,0,68.47,1,101,101,101,0.715514,33.666149,4,101,0.001554
0x4E4e9A30f1FEfA35e8D845E1220e5Cf5dba49538064e7079c,0,24.03,0,15.58,1,101,101,101,2,50.499508,3,101,0.000984218
0xc78b068ff598f35e0b10b7e8e7c6bc383f45b5623a77e7188273910a9a9c0a6,0,25.46,0,76.33,2,522.410641,73.656896,50.5,1,33.666163,5,101,0.001512
0xa184ae5fd377296af2bf2f547faa8af88e40a72e8c2d4c2f60452bb06b2,0,160.4,0.84,323.28,1,1.99,0.07,0.094,0,0.090128,6,0.04,0.2
0xee6d1ba1a6b709d7ac06f115e1c1bf53056b14c33f1b2dc8c9bc05d921e33093,0,22.21,0,64.08,1,101,101,101,0.213107,33.666149,4,101,0.001554
0xaf2155f22f2be36ec867cc80872f30c3d8db5aa4785c5b467,0,162.74,0.88,327.37,2,45.81359,74.5186,50.5,1,33.666165,5,101,0.001512
0x6ac81fb4d4a34becbe37b07dd5012dd61be232d2,0,164.73,0.21,325.48,2,19.873994,94.34687,50.5,0.102522,33.666149,5,101,0.001554
0xae77d9f1100fc3f79e6f3c2a9e561f98ed1d17e3d,0,24.46,0,8.72,2,7206.6802,49.098302,33.666667,0.001,33.666163,5,101,0.001512
0xb9fbffa4ef5be4623bc32efeb9150f54dd324c28,0,161.02,0.37,324.37,2,36.724972,65.148037,50.5,1.5,50.499508,4,101,0.000984218
0x5d31f6b4d816a1f8883c46d4b15e8f319e11dde5,0,4402.83,0,2714.67,1,0.53,0.32,0.55,0.5018249,0.5999,3,1.02,0.00105
0x3d04c5650ea282616dae3b49ecf9cde52b24770d6f2c,0,14.9,733.85,88551.55,1,5.1738,24.995,4,0.999,32.10925,4,9.23,0.00140075
0x8d6ef2d74fb7de368adc8f840fb95694a8beac9f1c9,0,162.53,0.3,321.5,2,32.235625,77.444081,50.5,0.325442,50.499508,4,101,0.000984218
0x8e006b091a6d76a3a801e10ed7a190f492b3409257d71285,0,162.98,0.95,2.6,2,1.12145,513.462423,50.5,0.08323,50.499508,4,101,0.000984218
0x1d51bd707ccf669b34259eb9f183b5ee0bffd7edd940ba,0,161.73,0.84,325.12,2,42.61057,54.662847,50.5,3.3637878,50.499508,4,101,0.000984218
0x5a4ffc2840b69f6e2533dc1b1e72e4a05db9afa25cd1220,0,159.49,0.84,320.58,3,28.771797,97.605095,50.5,15.20953,33.666149,5,101,0.001506437
0x9745fba4e43809597286ceeba91f5e6b5a9604cfade5,0,946,13315.42,165012.43,11,0.095,10,7.572942,0,6.70345,19,27529.8334,4910
0x57d98fc8f7e6c7b86c5c9f62159c3470eb6a14d0,0,162.49,0,69.65,2,21.000096,77.561702,50.5,0.999454,50.499508,4,101,0.000984218
0x4d36c236b71ff865b99ece8b78f6cdacafc10a2859,0,6.4,2549.62,180505.07,4,1.999464,8.999,0.208304,0.999664,29.866775,337,101.4437654,0.014630332
0xf820c87de477aba2eef7fbd8207a4a3c3535a120,0,643.74,145.22,17746.93,5,0.095,3.69,0.7964899,0,1.34202,15,20.5664454,-0.483815041
0x60158b7f2d049cad18df3079335d0534404f4c17023,0,27341.31,0,132115.42,3,0.4,1.488,3.014743,0.1,0.05,16,11.89571786,0.2511793
0x59ca3b2dfa5b2283c327f1f3db8da18f7c4101b,0,1448.1,28746.25,287013.32,2,0.003665,9.99,0.01,0,0.193842,1,20000,0.02
0x9ea5f26d4e11fcdfc43ff7eacfcb7f787a87bb2,0,110.22,0.97,40.39,4,0.01761768,0.500784,0.042945,0,1.00082,35,0.821804215,0.0307148
0x611a0bbb4fe737a8ed377c94882a4b26b9c9dd7c,0,4.39,0,5.17,2,963.327362,1042.460612,1000.5,1.178076,666.999528,5,2001,0.001414909
0xf8b4a870b23d6bf8b13faca0e1bd591cc987f8c9,0,107.72,0,9.98,2,112.377124,19020.50109,1000.5,2.826463,666.999528,5,2001,0.001414909
0xcbdda78a02fd8e16f4c6825baa2c998a42ba8e8,0,1.72,0,5.17,2,43.011005,1.3209,1000.5,0.261083,666.999528,5,2001,0.001414909
0xa308ae49a4e4de9cec12f14414b52ff435003219e7666,0,20.47,46717,60212.85,2,0.008,2,0.739188,0,15.6704,8,13.292,0.015750258
0xd0b809aecd468b63ea940455cead8f5a30e30be,0,17.76,0,3.92,2,963.580104,1055.48114,1000.5,2.669385,666.999528,5,2001,0.001414909
0x5a12f8280cad3bbf7119d4b56ebb112980a361e1cca424c9,0,1665.15,96968.31,159881.1,13,0.016,393.3,4.742087,0,3.901017,475,430.4553891,-37.259914
0x6c3f1d0eda3613b69eb57bd15072a77712a0bda7301bd3,0,21.67,0,65.03,1,101,101,101,0.2,33.666149,4,101,0.001554
0x026a9b9cf00f958d3762d74a0a8360cc50b97a20ac5ca,0,95027.12,663.28,670658.75,2,0,76.73661,0.234512,0,41.70767,150,36557.62372,-67.3504611
0x1b3f110473fcc9fa8c2bb814a4cb1f52eea455007c5,0,7.21,1573.62,800376.94,12,0.152737,15,3.144264,0,0.64298,83,228.0300699,1.02776756
0xcdee75f60d333bfb5ab0ebaf517b95ec89c6c7be,0,4476.92,204563.5,53928.82,3,0.0013033,2,0.50472,0,0.5616178,25,1.11001726,0.002962079
0x5d0ba5d78b7027ee039a0ed8b218001a36dfb1ab61,0,8648.68,960.88,691920.15,8,0.804438,21.1,1.202585,0,0.378238,102,27.44797183,0.02113516
0x75ec8b42ac4508a9e98ec7cd47c5af42448f1fc08700,0,73.69,32066.94,80307.68,2,0.005,19.791883,89.9489,0,1.280249,31,137.9720118,1.94432864
0xebabbb526a1d57e85c76ab1750e2aef737a1e9041a4f0,0,22.77,0,68.23,1,101,101,101,1.99994,33.666149,4,101,0.001554
0xb7a255f60665b038cc26a6e1846dc64b3ca97098d,0,24.05,0,14.17,1,101,101,101,0.28,33.666163,4,101,0.001512
0x26ef38cbef38167e580144b745e1082fb6d1e5633c6,0,19,0,75.95,1,101,101,101,0.02995,33.666149,4,101,0.001554
0xbc345e04dc923da779e71db5d266e95ca92aad6e326,0,39852.07,93535.64,1006767.13,11,0.01,4.99,1.338883,0.0001,3.33197,20,0.6802254,0.005074
0x55ab2476f72495b13f1d0dac5e19bd3cad62da7,0,576.57,5996.36,310125.98,5,0.0019,42.0319,12.93139,0,0.4782233,25,20.200076,2103.37529
0x7d7d9fd0b2a514c86fe0c1718c0a883acc3d01ce52ef527b6287,0,5.7,896.14,13823.96,0,0.010973,1.32315,1.64608,0,0.068236,96,13.42547963,0.086160017
0xa17333ed4c2ca2b5249730c28a36b62dec950eec1f3e0aee1e26,0,415472.42,2900.76,249201.77,8,0.005715,100,10000,0,0.493907,40,1341.622,0.0006351
0xaa8b60088008aab1b4c863c1704e44c2ae1daae85fd0dfd,0,19.11,15.84,28035.93,4,9.685596,1.28310305,0.102736425,0.492889,0.430619,333,8.434536724,0.02350001
0x9fe29b75e6c4c9459e1030b1e29f2a9034fbb4a90a207cdf,0,58.86,1824.8,15809.58,4,0.039055386,0.9726703,0.51148,0,0.500542,31,0.97103508,0.322501856
0x0f8F05bb473f73f5839d90d5f11077a3c55e9dc52f179f3269b8b2,0,157.46,0,314.92,1,101,101,101,1,50.499508,3,101,0.000984218
0x7ffbf8a5cd7f1ba313225bc377f98250acb1b9c82d340ea855fc4967,0,160.59,0,321.02,1,101,101,101,0.01,50.499508,3,101,0.000984218
0xb13d785a46ee129b7a58e3ee33d4af16abe7bfd6ba4e1b7ed841be,0,156.68,0,34.83,1,101,101,101,25,50.499487,4,101,0.001026218
0xdae9f9fa95f4aae2c1db2c4eb32fb4a1864b1f19acbff40C14Cd0,0,165.1,0,323.02,1,101,101,101,0.05,50.499508,3,101,0.000984218
0x2d732d94ef2abc2cd4c1649ade9d50d9daAabb9E925D3,0,1665.38,441.11,24070.3,2,0.010078,0.380009,0.18498095,0,3.76729373,15,1.75589698,0.00800846
0x104c5af740b1b4f7fcb0715dba87a3ecc8147f3b517067d1,0,36.36,462438,19505.45,2,1.000016,5.95941,0.785275,1.000564,1.001549,82,8.81020298,0.00509404
0xa0ceeac7bbb859e9a4d43d91f1b34f986005d3771c0e7eb,0,4.86,0,4.15,2,382.166923,0.034149,1000.5,1.5,666.999528,5,2001,0.001414909
0x6bf5c18d3be72a6b41ab8b85cdb76205521ad885c4fb3f507,0,11848.76,47943.95,560102.07,2,0.009634,2.22181,24.950299,0,0.27692,52,64.2590431,1.15660287
0x90e0209a0c99ac3a36e84a8df44548795741c6bc425,0,795.28,751.92,457024.55,6,0.01018,41,2.82203,0,0.374313,66,16.932,0.0239
0x0a7e64601fbdf934dc6ec022d3e45c354fbf90737,0,36.82,0,65.35,1,101,101,101,2.167442,33.666149,4,101,0.001554
0x1a9ab73cf51ee612f0e707251aec3cc97db3002,0,24.97,0,56.37,1,101,101,101,4.7,33.666149,4,101,0.001554
0x1af68f350e10e96409cd503e11def85019e5f38a602b5a8332,0,161.51,0,323,1,101,101,101,0.999,50.499286,3,101,0.001428506
0x3a8d2921742a84beb2c630fe2b5db770503ecc81540ab8d7319e3eed2fc,0,23.23,0,69.68,1,101,101,101,3.72579,33.666149,4,101,0.001554
0xcb7461f9c0b0175e7ad0d3947be1fe3ad3e44b050x8d250ed8f55a929,0,22.74,0,68.3,1,101,101,101,0.07,33.666149,4,101,0.001554
0x9f3f7161b7e54bd365f0da88a3a680e934da9cdf1b113a509d604e9c11a,0,458,0.49,322.15,1,101,101,101,1.99,50.499508,3,101,0.000984218
0x48fcb0e8270e3acc3eddbed9d7715229b2eead4c36022f,0,18.32,0,26.87,1,101,101,101,0.0786,33.666149,4,101,0.001554
0x5eeab538c81bb2eddef4c9ac42cc222c90efdda8d4c,0,160.77,0.84,325.23,4,57.5401353,522.011,50.5,0.001,50.499508,6,101,0.000984218
0x0697dca677e5edc3b5fe8dd05d45d6025c8ea0a53eed7,0,420.21,792.75,1575457.38,5,2.65,9,1.17662,0.245358,6.120979,9,70.16119974,2.00193576
0x9d286cb69fb55b6cfea57d37e27e37b01547156cc12bf,0,1.99,26.9,0.37,6,67.38233105,3,1.81416,1.9877309,20.52367,9,8.35022445,0.0008988
0x4fafc0be053114c9edbcc8b547511af8f52d6ca7f1f0,0,11615.9,463.5,610838.28,1,0.08045,0.99928,0.88469,0.1,280.345623,8,7.415033707,0.000945
0x4f0ffb053ffcf107ff745e96b936e230cebd54d0d,0,10212.27,16043.02,83112.48,11,0.000272,14.30923,3.124006,0,1.4332301,27,16.5530794,0.006018487
0x2b73cc45bfecc13ec531cf152cd4f908c077030df,0,24.89,7055.89,16106.42,3,0.49,0.8,1.015199,0.00025,0.9818001,16,435391,0.00207374
0xb538b1d64cfaff560ce32cb37cf5a1e21e83465,0,498.5,12021.63,839346.95,6,0.0025,1.989567,0.1989741,0,0.545602,39,3.7760598,0.002036
0x61e69cc7ce38c24583d55f2f28fbd4643c6f3b94,0,106.97,2361.14,371721.77,7,0.040049,3.34,1.0456008,0.02858,10.944901,383,75.25799,0.43782263
0xb4be752fb056b25858429e6ddb88807ee989e1fcb,0,17330.62,12100.83,187287.73,2,0.866874,1364.970642,1000.5,0.25319,666.999528,5,2001,0.001414909
0x15bf30ee7c465f72d3e73bac61c7cf85eebf23fb0,0,14.97,0.03,351.52,2,0.31715654,0.32076,2.83299,0,0.7737202,10,1.086625316,2.94481401
0x0f96fda39be2e6ca57f814100aef2aecbc389b0e,0,24.2,9221.71,66108.73,13,0.952605,10,1.721244,0,0.884809,256,358.111648,0.016661521
0x058f1c1405fc0f3a85300b6482d8a35644f20d9b8e8,0,45.91,38545.55,10050.52,21,2.427,2.2,0.310382,0.040341,1.399437,24,20.0675643,0.020760422
0x1eebf00dce2706e1bdf8de84ca6db257043562a84,0,3060.4,1154.16,572107.98,5,0.000157,1.999895,0.00281,0.032942,3.835391,14,9.8455962,0.003087
0xbeb75aa288172dcb2f34da0b26090a2c097afef2ec2,0,17.32,0,3139.77,1,101,101,101,1.00351,33.666179,4,101,0.001464437
0xab6ffc0084563db42cf19e0db47bf193ae929495c49d,0,160.54,0,326.28,1,101,101,101,15,50.499508,3,101,0.000984218
0xb5f8f563aebbf4a7b2652ff76a5f8741b80c4fcb,0,160.54,0,327.25,1,101,101,101,8.999454,50.499508,3,101,0.000984218
0x1cc620db4abd46d163a94bcf000x19d95717a44e1,0,7475.35,0,6689.5,1,1.1,30,50.21,0.001,1.99905,4,21,0.0014832
0x00f0bd24b76e6c10387c0964d920c8f161cfa61c5,0,5936.1,2768.86,1210332.23,6,0.01236,,3.3769,0,0.19061,126,120.9362258,110.488105
0x6bf8f76888f5267fb99ef3bff8d3112741ae1f89d,0,159.52,0.33,325.48,2,39.455397,91.332666,50.5,15,50.499487,4,101,0.001026218
0xe345986c720f5cf3e06fb1447de99f618c6c971424e40,0,1.72,0,1.87,2,943.31416,16140.0505,1000.5,2.479332,666.999528,5,2001,0.001414909
0x9a1eb873375e95d667294c9a40930b867bc8ffb7e111d,0,41493.43,0,170216.47,1,0.05,0.06,0.03,0,0.011935,3,0.04,0.002751
0xfe35c5435bbd58441b0ae22c8dae50e764c570600,0,162.53,0.29,326.25,2,8.064893,73.145242,50.5,0.62895,50.499487,4,101,0.001026218
0x80d673760808f7fb23ce55efc1dbf3abdb1dcde8,0,165.28,88.13,12705.62,6,0.010222,7,1.657143,0.000538,0.46177,333,818.1465572,0.000861
0x55a6230b50e48e8184d090fdd4a9034ac02e00887d,0,162.58,0.21,331.93,2,1.000517,81.867766,50.5,0.871981,50.499487,4,101,0.001026218
0xf75fa6dae97e10b4f9b4cd6886423622a3eef6f7cd8,0,8065.8,734.25,3264.92,2,0.188407,40.1,1.325907,0,3.2919234,15,91.1302646,99.99336
0xbd62fd8730e23deca314f1a0f7e5895e3a886ef8f3d,0,2438.37,0,59160.72,1,0.033,0.481,0.231867,0,6.865287,24,0.131169,0.788489
0x405063499e8900bb3167fdcc8f11b36fc1edc0a12a71,0,265.42,180292.58,231658.53,2,0.005,12.9,0.727909,0,0.022978,22,50.01,0.011149
0xb78c1cefb16fc696e62756c99f794736a8b153d20e7,0,158.78,0.03,325.98,2,52.600319,54.095332,50.5,0.84587097,50.499508,4,101,0.000984218
0xa1f1ae34586e587102517ae5981d1c4e983760110455,0,1081.75,557.89,415869.7,7,0.1,0.180625,0.537673,0,0.8805028,100,21.40963084,-6.54778849
0xa5e0f54f6d5b6832d2e11b84e0c25ba2914ba766,0,5321.68,915.16,143315.17,6,0.850047,218.7980157,2.20082098,0,0.391901,10,27.1393436,0.02133873
0x4e78f9c3cede0f577aed970e5d4d68121ad777cf,0,265.42,153.48,619316.92,20,0.02,200,60.706281,0,2.4781018,164,410.2078248,215.020264
0xcda85907e65899b2efd55456ccd6ed7760e4b23441ab9,0,34.79,5080.5,174832.7,8,0.10012,70.47301202,0.65816,0.207534,0.881771,15,32.1021159,0.013059195
0xa6f4fe483a0de12b57f176e72d775d36860975f825cc,0,3.59,2400.14,1495.45,3,2,2,2.026,0.804007,1.638824,4,167.08,0.00594111
0x28d6b58645a825ebb48981f351f58e6afda3fe0d1e,0,13.74,4369.98,1187661.93,5,0.002163,20.9951666,0.436389,0.07978,7.406543,67,30.2004527,0.0043681
0x8dc91aeb0fa801a3526e0ab97b5be987761e92EC60,0,444.58,591.83,132179.52,2,0,47.008151,7.4990181,0,3.979374,94,6.22295574,0.0106131
0x906dfec4c7693905daebd9c1b42d971cff2c3704,0,1997.15,20770.98,750809.27,4,0.09,10000.1,17.4439816,0,1.842031,100,412869.73,4918.921875
0x0c2bae425bc8213f97a62c1d54fa4c39e1a91cf73f,0,4.44,10062.45,375572.88,4,0.049042,1.0018701,0.22113,0.10481294,1.618313,10,10.69077,-0.040244065
0x960b27f5121e52bde60ec2ffeefe9f8f343aa262f,0,421.82,3695.03,179597.53,1,0.0044,0.009302,0.049091,0,0.035059,16,0.3969196,0.00541719
0xF2459352ec02Db655d599B6f39b247C2f2c93B36AF,0,165.24,497.16,90822.15,6,0.5,223.81929,41.0428867,0.407,1.079339,9,51.581209,0.046808863
0xcf7cfc555c6e457ecd87d826e667c71c538bb4e,0,11.81,25006.68,77672.28,21,0.01,32.544705,2.434474,0,24.208998,44,833.009672,-2450.98266
0xbc05902643abb5a63bd1721f230eebb1f72959b8,0,448.73,10924.29,2807059.97,1,0.037998,0.18742631,0.194751,0,0.219538,7,0.5055012,0.002542745
0x8da703f50bcdefc5e8973fd3f37357e2d8d17d089,0,2334.17,508.05,198140.95,20,0.020021,1,0.7039535,0,0.410014,47,1.026901,0.015405037
0x8c96a68d71e687f0a0ae3cbb600ff47a76783eeee67c,0,558.66,202.78,821450.4,10,0.3938003,65.743425,28.090011,0.03398,0.412892,10000,109402.668,122.362611
0xcab2ee83e1a835f097e932d8f78f6dc039adf167de9f49280,0,2.67,998.56,453517.5,1,0.09011,21.049165,6.304625,0.006167,0.770908,657,13.9591283,0.105024303
0xe0dbcd74dfc8bc4a5d03724fc63bf24bb4e0f3e2565,0,22.69,0,64.95,1,101,101,101,0.1,33.666149,4,101,0.001554
0x3b131f26ca72edf4a98543a6d68d72d491cf9674f24,0,159.59,0,32.86,1,101,101,101,7.5,50.499508,3,101,0.000984218
0x8651c78904a8bfc82413b66d93bb543d2210aabd574,0,21.52,0,66.87,1,101,101,101,0.210975,33.666149,4,101,0.001554
0x1076068fb7b015b02cd0c2d650e0b1f595e8478b,0,163.76,0,315.78,1,101,101,101,0.3,50.499508,3,101,0.000984218
0x60d2914848fc65c5870ec6bdb9f326dbf1ffbfa,0,165.78,0,322.62,1,101,101,101,9,50.499508,3,101,0.000984218
0x809f93dd65aec5bec2cd901e09bc0cecb1a3ca3a7c8f,0,6784.43,12808.12,70119.37,4,0.1,3,5.73,0,0.86549,19,1.74,0.2
0x20e92fdbff24d8cf0642420e92be172e2f2b1365f288a0a7a5599420172ff51,0,160.01,0,328.03,1,101,101,101,0.999207,50.499508,3,101,0.000984218
0xaae0d2e439bfa8d59c65ebed9df50f2c7076d7a83ec0e0b6f1,0,156.98,0,346.57,1,101,101,101,0.0009,50.499508,3,101,0.000984218
0xb51b636835ef3a81faa395dc6b40180bbf18a160a3c3,0,163.93,0,327.9,2,13.823325,89.726702,50.5,25,50.499508,4,101,0.000984218
0x2a406df59ab7befeaeba039a0800deac291a889a3,0,3353.71,0,21.83,1,10,70.5,30,10,20,3,41,0.0011
0xb9fc21b2e758f2af315723dfefb7b716397a7dd22e0,0,2064.11,11378.25,1341454.4,4,0.1,90,87.863295,0,3.15,85,294.943,1400
0x7ecaedc4bf910f04fdc61421e10bc69ec058494694240d,0,160.28,0.33,329.18,2,0.736644,92.207323,50.5,0.39,50.499487,4,101,0.001026218
0x09e97e714752f2c28346f8bf51c61c05ba631c92b57dc,0,1.57,0.66,8.67,2,4305.1881,1063.25479,1000.5,5,666.999528,5,2001,0.001414909
0xc54d0a63e61acb68a18a70496c3e137d18a9f681e,0,16.72,3767.28,218203.05,2,0.011545,2,0.8088,1.001339,1.0975085,5,7414,0.249875641
0x1a40429f0d4cda0a703cE4b7d25C2009C177458479,0,2.28,0.51,9.82,1,,101,101,34.6804962,15.04,4,101,0.000984218
0x26edfd9920b0b4eaa4431b2d0a7e9977c11db18ce39,0,4274.05,86.87,138483.43,2,0.08,50,11.420343,0,0.612025,17,1.811329949,-0.981360139
0xbc18c4d7a561dc1505c0a2ece0de219fec8d8f3,0,1148.73,210.55,55501.23,5,2.99,3.4886,1.827243116,0.09,0.001764,46,7.2425079,0.008613118
0xae327051931aaa1dadc20476debaf1d36b690ff0f695d5794,0,4.84,5700.98,68393.38,16,0.005,59,9.791073,0,0.263426,517,106769.6529,0.009877141
0x8dbee08f43f9c4ee114022d4b72a98ac942ef89069d,0,494.17,4733.56,46353.88,7,0.005,75,25.333333,0,3.247703,10,105.6808116,-268.3409
0x08fd0fa19c31b3be772586bd9680ac0b6f03ad72e9,0,15.99,32108.33,505113.98,3,0.001,70,6.660813,0,0.731398,8,49.1567114,1717.27575
0xcd523267e00a56c15be778b995b65c554d8b1ac78a096caf,0,22.74,0,68.3,1,101,101,101,6.1,33.666149,4,101,0.001554
0x4bf9e33aff399ef7ce13d6bba71e65584a7e1c8d3,0,24662.83,4475.75,1977.77,12,0.005875,3.688666,15.028589,0,6.3348113,15,10.3930211,0.0163571
0x00f7428257d8b61163149b5fc682d623952a1a0,0,180.77,643.71,806257.48,8,0.007,26.895,1.390237,0,0.860953,116,302.1324803,-132.257726
0x8b16020955622a3775b6e646ff2244f0ff448bb3,0,727.03,90028.53,701068.1,25,0.00071,11.903525,2.0452625,0,19.2486191,40,342.1779879,-171.3003638
0x37c1df119b37931ca339c21a4bf923a367268a2009125,0,10643.81,280831.61,169900.47,3,0.002,21.101149,0.73459,0,3.409629,50,241.9920469,62.15871975
0x788431aa8710f00dcdc6ae7AbF1d8a14562e7801,0,21.87,0,65.82,1,101,101,101,5,33.666149,4,101,0.001554
0x2686fce1f42041459b9e2b742c3dd855e6d92786cac,0,34.61,0,70.3,1,101,101,101,0.009,25.249475,5,101,0.0021
0x6f32eba0a8bb2a0c85050aed2600aa8dff34f9a2,0,108.23,0,624.7,1,101,101,101,0.102522,25.249475,5,101,0.0021
0x4bf43fc7bbef22706cd6d066f77acb3e7f2ab9ee6,0,161.45,0,327.9,1,101,101,101,1,50.499508,3,101,0.000984218
0x0e674e5a8e1c3d7d4e71f93a06b59a7d6aa987d3c48,0,22.97,0,41.38,1,101,101,101,0.998343,33.666149,4,101,0.001554
0x27df1b01d1f4f20c460b476d38eac9465ae482911f0e8a9d5,0,58.86,3046.59,109992.3,9,0.148113,10,2.610473,0.201954,5.620017,31,82.787756,0.03058047
